DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
BOL,BUN,1,66,2041
BRA,LET,4,78,5816
CHL,BUN,3,55,4095
ABW,MAI,300,2335,9304290
ABW,MAI,3168,302,7
ABW,MAI,150,146,8
ABW,MAI,1106,1440,75
ABW,MAI,150,115,9
ABW,MAI,128,102,4
ABW,MAI,100,63,250949
ABW,MAI,2072,1492,8
ABW,MAI,160,208,828526
ABW,MAI,264,300,6
ABW,MAI,1026,556,2211123
ABW,MAI,252,497,5
ABW,MAI,42,41,1
ABW,MAI,210,317,1270892
ABW,MAI,84,94,2
ABW,MAI,4326,5466,45
ABW,MAI,4000,4457,3
ABW,MAI,2860,1204,4830097
ABW,MAI,35,79,4
ABW,MAI,270,528,2
ABW,MAI,126,181,8
ABW,MAI,84,157,2
ABW,MAI,50,117,75
ABW,MAI,60,152,5
ABW,MAI,100,59,4
ABW,MAI,130,322,1284744
ABW,MAI,50,75,9
ABW,MAI,1875,2895,11512951
ABW,MAI,360,1002,1
ABW,MAI,137,1649,6579328
ABW,MAI,58,432,1723632
ABW,MAI,96,283,75
ABW,MAI,10,103,410958
ABW,MAI,26,760,1
ABW,MAI,4627,44,8625
ABW,MAI,299,85,747
ABW,MAI,74,227,95
ABW,MAI,3,30,119305
ABW,MAI,8,785,6
ABW,MAI,1,17,3
ABW,MAI,1,27,15
ABW,MAI,4,173,8
ABW,MAI,2,110,6
ABW,MAI,1,180,1
ABW,MAI,5,225,894789
ABW,MAI,180,1412,7
ABW,MAI,150,149,604962
ABW,MAI,966,1138,5
ABW,MAI,50,37,3
ABW,MAI,64,54,8
ABW,MAI,50,27,5
ABW,MAI,1820,1430,5806014
ABW,MAI,80,163,661804
ABW,MAI,160,220,893233
ABW,MAI,776,487,5
ABW,MAI,50,742,3012631
ABW,MAI,19,244,990676
ABW,MAI,4,38,1
ABW,MAI,5,27,8
ABW,MAI,291,516,2095037
ABW,MAI,79,2,204
ABW,MAI,29,167,678045
ABW,MAI,5,67,9
ABW,MAI,8,495,2009774
CUW,MAI,4,75,69
CUW,MAI,5,7,119
CUW,MAI,8,55,179
CUW,MAI,121,11,464
CUW,MAI,1235,500,1987545
VEN,MAI,3360,4911,58
VEN,MAI,108160,163740,43
VEN,MAI,2240,5787,19
VEN,MAI,26020,75045,3
VEN,MAI,1000,5925,23484152
VEN,MAI,2291,32,33908
VEN,MAI,360400,42770,2
VEN,MAI,132490,23884,45
VEN,MAI,2561,75040,89
VEN,MAI,2314,73,23568
VEN,MAI,28000,68208,276934711
VEN,MAI,2756,59,23298
VEN,MAI,5874,14,37806
VEN,MAI,3220,47,14078
VEN,MAI,2113,57,14390
VEN,MAI,9087,10182,40492184
VEN,MAI,6520,8649,16
VEN,MAI,5000,5961,19
VEN,MAI,861700,129673,35
VEN,MAI,8,37,20114
VEN,MAI,2280,10374,41957746
VEN,MAI,1065,5,5478
VEN,MAI,5,1330,4
VEN,MAI,34852,42,56414
VEN,MAI,1015,36,10748
VEN,MAI,1080,14129,54
VEN,MAI,540,1993,46
VEN,MAI,798,11,15364
VEN,MAI,14679,41,43458
VEN,MAI,2061,48,7304
VEN,MAI,1095,58,2691
VEN,MAI,15,6,132
VEN,MAI,6015,1,12068
VEN,MAI,25723,16,120791
VEN,MAI,9700,2494,84
VEN,MAI,20800,30687,12
VEN,MAI,15500,88788,9
VEN,MAI,15853,64,188316
VEN,MAI,433,1694,22
VEN,MAI,109976,7554,59
VEN,MAI,41126,7866,18
VEN,MAI,39335,46590,85
VEN,MAI,58487,57041,9
VEN,MAI,25200,504,2046315
VEN,MAI,24,6,12150
VEN,MAI,1266,4644,18460317
VEN,MAI,545,56,1993
VEN,MAI,9000,900,3654135
VEN,MAI,12452,84,16440
VEN,MAI,9127,56,13806
VEN,MAI,3482,5416,46
VEN,MAI,0,4,3888
VEN,MAI,8000,12250,48553732
VEN,MAI,1034,64,8376
VEN,MAI,503,5,6763
VEN,MAI,75,541,8
VEN,MAI,72,15,400
VEN,MAI,825,4702,5
VEN,MAI,9000,5400,21924810
VEN,MAI,928,1140,96
VEN,MAI,38,8,480
VEN,MAI,250,450,1825623
VEN,MAI,406,6,3648
VEN,MAI,578,57,25213
VEN,MAI,249,12,1210
VEN,MAI,12230,25911,53
VEN,MAI,1,1,3975
VEN,MAI,16,91,16
VEN,MAI,47,25,47
VEN,MAI,88,7,88
VEN,MAI,40,64,40
VEN,MAI,178,26,178
VEN,MAI,66,15,66
VEN,MAI,16,91,16
VEN,MAI,500,2150,8766496
VEN,MAI,200,642,2617716
VEN,MAI,0,33,2592
VEN,MAI,0,1,13
VEN,MAI,19,34,19
VEN,MAI,3000,1986,8097795
VEN,MAI,4977,21247,1
VEN,MAI,100,34,74
VEN,MAI,16,6,30
VEN,MAI,10,44,22
VEN,MAI,6,99,24
VEN,MAI,4000,19380,77145384
VEN,MAI,1508,4,19503
VEN,MAI,25000,33250,136069972
VEN,MAI,270000,60156,243755835
VEN,MAI,16,74,39641
VEN,MAI,2120,19395,66
VEN,MAI,460,1653,6
VEN,MAI,4031,5,33088
VEN,MAI,13014,8,61918
VEN,MAI,5140,27017,6
VEN,MAI,12016,22849,8
VEN,MAI,7349,4,26043
VEN,MAI,142,5,1311
VEN,MAI,4578,8,11836
VEN,MAI,2223,63,17755
VEN,MAI,29785,39,35028
VEN,MAI,16000,22332,41
VEN,MAI,68600,101668,33
VEN,MAI,3000,13176,58
VEN,MAI,1091,4,3732
VEN,MAI,3975,4,13813
VEN,MAI,1695,4,5154
VEN,MAI,122,73,888
VEN,MAI,2060,31,20284
VEN,MAI,50,273,1117206
VEN,MAI,50,615,2516782
VEN,MAI,1234,4588,96
VEN,MAI,14175,99435,48
VEN,MAI,40,239,6
VEN,MAI,282,2683,62
VEN,MAI,1,21,99
VEN,MAI,81,14,4531
VEN,MAI,20,86,755
VEN,MAI,2,2,8235
VEN,MAI,24,12,49412
VEN,MAI,10,94,21
VEN,MAI,2,2,8235
VEN,MAI,5,5,20588
VEN,MAI,36,23,32
VEN,MAI,255,464,1909030
VEN,MAI,229383,318216,15
VEN,MAI,12754,22800,90632052
VEN,MAI,8000,10753,61
VEN,MAI,104825,18578,55
VEN,MAI,35000,6650,26532768
VEN,MAI,34000,10880,43575052
VEN,MAI,34,77,39260
VEN,MAI,20000,14517,7
VEN,MAI,8000,6269,33
VEN,MAI,96560,121928,18
VEN,MAI,26600,43150,4
VEN,MAI,4416,4002,73
VEN,MAI,9000,24505,29
VEN,MAI,152,396,29
VEN,MAI,200,800,3248120
VEN,MAI,225,900,3654135
VEN,MAI,1000,8853,67
VEN,MAI,91275,9,274643
VEN,MAI,10,222,901353
VEN,MAI,37285,26982,97
VEN,MAI,220,4238,84
VEN,MAI,50,87,5
VEN,MAI,1440,46080,187091712
VEN,MAI,736,14340,58222551
VEN,MAI,311,2301,9342405
VEN,MAI,1530,6,2517
VEN,MAI,1577,7,8171
VEN,MAI,59619,35,115598
VEN,MAI,500,4287,91
VEN,MAI,901,3088,24
VEN,MAI,27919,46211,27
VEN,MAI,40,293200,1172911416
VEN,MAI,1125,2000,7915540
VEN,MAI,205807,353030,1400963823
VEN,MAI,22500,20700,83500281
VEN,MAI,30720,20300,8
VEN,MAI,29800,45770,63
VEN,MAI,354,49,3021
VEN,MAI,19124,18,40370
VEN,MAI,967,61,2078
VEN,MAI,724,68,1555
VEN,MAI,82,84,177
VEN,MAI,80,8,172
VEN,MAI,59690,8,116050
VEN,MAI,60034,3,88096
VEN,MAI,1000,4255,6
VEN,MAI,78,75,2
VEN,MAI,92818,8,144684
VEN,MAI,32310,39480,4
VEN,MAI,280725,97,343505
VEN,MAI,32164,46,37886
VEN,MAI,8325,328181,52
VEN,MAI,22500,20700,85165803
VEN,MAI,330000,51680,208263371
VEN,MAI,34000,5599,1
VEN,MAI,6,52,11145
VEN,MAI,40,4,78308
VEN,MAI,90000,78040,321346088
VEN,MAI,20085,23,123768
VEN,MAI,118460,93715,18
VEN,MAI,59072,60986,26
VEN,MAI,87750,100144,14
VEN,MAI,10068,8772,94
VEN,MAI,63035,57849,1
VEN,MAI,19550,17035,33
VEN,MAI,56828,59249,97
VEN,MAI,1136,8,5165
VEN,MAI,336,1389,15
VEN,MAI,1205,4,5691
VEN,MAI,27384,33062,11
VEN,MAI,15842,24000,97130640
VEN,MAI,7200,13723,66
VEN,MAI,3360,6121,4
VEN,MAI,10392,13285,94
VEN,MAI,4320,16103,86
VEN,MAI,8960,29254,24
VEN,MAI,57768,103038,3
VEN,MAI,32040,29387,44
VEN,MAI,23,400,1597146
VEN,MAI,3433,85349,25
VEN,MAI,276,76,19702
VEN,MAI,28215,115330,75
VEN,MAI,527240,40797,7
VEN,MAI,2700,2577,69
VEN,MAI,21,80,64
VEN,MAI,337,1260,38
VEN,MAI,26846,46710,81
VEN,MAI,427,997,3
VEN,MAI,47423,78817,4
VEN,MAI,13019,18725,14
VEN,MAI,453,1361,61
VEN,MAI,2937,7995,37
VEN,MAI,2353,6071,91
VEN,MAI,31,54,56
VEN,MAI,1617,4679,66
VEN,MAI,4003,5863,1
VEN,MAI,5,8,25
VEN,MAI,473,444,3
VEN,MAI,6290,27203,11
VEN,MAI,4398,22490,89
VEN,MAI,4446,19797,92
VEN,MAI,23160,73485,6
VEN,MAI,1836,21372,86773525
VEN,MAI,14372,98608,44
VEN,MAI,5850,8780,94
VEN,MAI,205,288,2
VEN,MAI,134127,1178621,3
VEN,MAI,38292,214898,24
VEN,MAI,1134,3333,4
VEN,MAI,16,48,35747
VEN,MAI,13,53,31122
VEN,MAI,0,1,570
VEN,MAI,15,150,3
VEN,MAI,1100,13420,53345707
VEN,MAI,25,620,2464555
VEN,MAI,5,29,4
VEN,MAI,50,1375,5465748
VEN,MAI,340,4182,16623826
VEN,MAI,5,215,854644
VEN,MAI,95,1434,25
VEN,MAI,10,90,4
VEN,MAI,601,2623,76
VEN,MAI,5,33,9
VEN,MAI,75,510,2030141
VEN,MAI,200,2940,11686764
VEN,MAI,11,5,504
VEN,MAI,100,770,3060819
VEN,MAI,150,2835,11269380
VEN,MAI,5,231,75
VEN,MAI,33,62,2556
VEN,MAI,30,97,435
VEN,MAI,1788,46,24062
VEN,MAI,7978,9,96545
VEN,MAI,13390,71359,8
VEN,MAI,5,58,1910
VEN,MAI,44,1054,24
VEN,MAI,70,2682,96
VEN,MAI,725,10057,4
VEN,MAI,92,4413,23
VEN,MAI,8,298,17
VEN,MAI,9230,13493,22
VEN,MAI,5835,9987,98
VEN,MAI,29940,43337,2
VEN,MAI,34,190,74
VEN,MAI,2000,6591,3
VEN,MAI,19000,3990,15814644
VEN,MAI,34,171,2
VEN,MAI,2000,17596,70043869
VEN,MAI,2340,2533,4
VEN,MAI,105600,164553,8
VEN,MAI,10,1051,28
VEN,MAI,920,8,8848
VEN,MAI,212,7,10770
VEN,MAI,1730,35524,63
VEN,MAI,805,128,507336
VEN,MAI,96,4,140
VEN,MAI,855,95,4233
VEN,MAI,14100,6453,57
VEN,MAI,52040,1328,14
VEN,MAI,37520,6116,24311650
VEN,MAI,150,197,788996
VEN,MAI,240,158,4
VEN,MAI,10234,537,2
VEN,MAI,13440,2585,93
VEN,MAI,5805,76,5225
VEN,MAI,71,95,162
VEN,MAI,6,86,180
VEN,MAI,7491,72,12939
VEN,MAI,228,6,1295
VEN,MAI,86,9,395
VEN,MAI,196,5,636
VEN,MAI,2499,1,17345
VEN,MAI,28,106,24
VEN,MAI,2481,4837,95
VEN,MAI,322,2485,84
VEN,MAI,576,3173,76
VEN,MAI,361,2038,83
VEN,MAI,5786,9912,82
VEN,MAI,11670,10584,54
VEN,MAI,772,4109,28
VEN,MAI,7773,18607,5
VEN,MAI,4008,5971,92
VEN,MAI,106,843,6
VEN,MAI,47,285,8
VEN,MAI,144,793,44
VEN,MAI,1432,8556,94
VEN,MAI,793,885,6
VEN,MAI,1500156,315432,76
VEN,MAI,2748,18184,43
VEN,MAI,9172,68,31304
VEN,MAI,45302,21645,6
VEN,MAI,210,82,5018
VEN,MAI,4935,7425,75
VEN,MAI,5000,32150,131568409
VEN,MAI,364,32,1388
VEN,MAI,20,58,1865
VEN,MAI,3,4,47
VEN,MAI,59,78560,311378059
VEN,MAI,336,2059,68
VEN,MAI,8,7380,29251146
VEN,MAI,22,598,2370214
VEN,MAI,8,27100,107412747
VEN,MAI,27,459,1819278
VEN,MAI,91,2646,10487606
VEN,MAI,22,43070,170710959
VEN,MAI,200,258,1033305
VEN,MAI,100,104,416526
VEN,MAI,2,52348,214225290
VEN,MAI,120,139,2
VEN,MAI,22166,16357,24
VEN,MAI,1092,7,13675
VEN,MAI,0,57,37
VEN,MAI,3746,15976,32
VEN,MAI,5296,9827,83
VEN,MAI,1400,18821,5
VEN,MAI,360,2376,15
VEN,MAI,710,5568,8
VEN,MAI,6710,22491,25
VEN,MAI,42,946,92
VEN,MAI,90,1687,1
VEN,MAI,58,322,3
VEN,MAI,110,685,8
VEN,MAI,90,1206,6
VEN,MAI,4,808,3202564
VEN,MAI,180,527,4
VEN,MAI,3750,8362,5
VEN,MAI,31941,56,57691
VEN,MAI,2700,46440,190047805
VEN,MAI,14400,20515,81663445
VEN,MAI,40000,58437,232618412
VEN,MAI,5100,51089,5
VEN,MAI,42720,7552,25
VEN,MAI,1167,97,1238
VEN,MAI,580,654,8
VEN,MAI,7,111664,456965937
VEN,MAI,720,13586,4
VEN,MAI,2009,8443,59
VEN,MAI,18,30,12
VEN,MAI,8,12,64
VEN,MAI,4,4,6
VEN,MAI,6,11,9
VEN,MAI,2,4,3
VEN,MAI,2391,6,9240
VEN,MAI,22582,74031,8
VEN,MAI,15000,39735,162017078
VEN,MAI,14770,24606,82
VEN,MAI,1468,71,22134
VEN,MAI,850,3,11800
VEN,MAI,13063,68,26795
VEN,MAI,9035,52,30327
VEN,MAI,303,55,938
VEN,MAI,9072,13681,56
VEN,MAI,6000,43482,21
VEN,MAI,10265,45,116898
VEN,MAI,10000,28400,114937924
VEN,MAI,343200,530311,85
VEN,MAI,23040,15626,88
VEN,MAI,1200,1440,5854737
VEN,MAI,29760,9264,37665478
VEN,MAI,998,2,15946
VEN,MAI,33705,27301,5
VEN,MAI,17040,3919,2
VEN,MAI,1754,84757,1
VEN,MAI,1320,4725,6
VEN,MAI,10409,46232,82
VEN,MAI,4240,22625,2
VEN,MAI,3,46,9
VEN,MAI,2,54,9
VEN,MAI,112605,110225,29
VEN,MAI,33,86,48124
VEN,MAI,238,4,300784
VEN,MAI,34,43,42129
VEN,MAI,41600,24226,97
VEN,MAI,180070,48618,9
VEN,MAI,2,125,96
VEN,MAI,60,1613,42
VEN,MAI,24853,27226,34
VEN,MAI,12831,84,5172
VEN,MAI,20000,21363,24
VEN,MAI,18658,58,33483
VEN,MAI,29690,39936,94
VEN,MAI,3830,4,1393
VEN,MAI,29250,32409,75
VEN,MAI,19623,6,38878
VEN,MAI,253,10,40923
VEN,MAI,12000,21501,7
VEN,MAI,760,3352,93
VEN,MAI,26000,57814,67
VEN,MAI,34,5,48458
VEN,MAI,135,77,173398
VEN,MAI,33,53,37320
VEN,MAI,29790,38820,25
VEN,MAI,58500,63852,46
VEN,MAI,39271,40449,13
VEN,MAI,20800,12780,5
VEN,MAI,120,437,1729545
VEN,MAI,7883,4,32963
VEN,MAI,161,28,495
VEN,MAI,257309,91,721569
VEN,MAI,162599,57,581213
VEN,MAI,18208,56,92234
VEN,MAI,82981,15,271307
VEN,MAI,300,1142,4573778
VEN,MAI,79428,38,205616
VEN,MAI,1800,5080,20202347
VEN,MAI,55433,55,221930
VEN,MAI,2718,2,14369
VEN,MAI,1394,16,7797
VEN,MAI,1283,16,8420
VEN,MAI,195,78,1517
VEN,MAI,139,2,750
VEN,MAI,96030,148091,44
VEN,MAI,0,3,27
VEN,MAI,50,46,55
VEN,MAI,120,456,8
VEN,MAI,23196,96,67320
VEN,MAI,14673,6,54117
VEN,MAI,3734,4,20143
VEN,MAI,7692,23939,2
VEN,MAI,15186,7,42086
VEN,MAI,4302,96,17686
VEN,MAI,2348,16,10537
VEN,MAI,74,6,393
VEN,MAI,820,8,3750
VEN,MAI,3278,13268,52511692
VEN,MAI,8829,7,46084
VEN,MAI,857,772,5
VEN,MAI,228,94,8
VEN,MAI,245,6,7
VEN,MAI,980,2,8122
VEN,MAI,0,34,0
VEN,MAI,165,1,65
VEN,MAI,150,1,5
VEN,MAI,2500,25,100689
VEN,MAI,597,2272,58
VEN,MAI,9102,25384,3
VEN,MAI,4920,16843,2
VEN,MAI,288,1382,4
VEN,MAI,216,1380,5682439
VEN,MAI,360,757,3117106
VEN,MAI,677,76,3098
VEN,MAI,393,6,2070
VEN,MAI,230,4,1380
VEN,MAI,194,4,1268
VEN,MAI,50,260,1049669
VEN,MAI,357210,579959,6
VEN,MAI,27200,36048,43
VEN,MAI,28000,48629,28
VEN,MAI,29950,48581,196486340
VEN,MAI,29670,16096,27
VEN,MAI,29980,16264,45
VEN,MAI,294425,42,586694
VEN,MAI,53550,71227,17
VEN,MAI,2847,14,6532
VEN,MAI,714,1908,6
VEN,MAI,64500,42965,172102535
VEN,MAI,3900,6077,24370401
VEN,MAI,27653,15,54562
VEN,MAI,378,1260,5096082
VEN,MAI,90420,96,415414
VEN,MAI,39802,8,45031
VEN,MAI,1,2,4505
VEN,MAI,68,76,205722
VEN,MAI,1000,4411,61
VEN,MAI,2000,10944,44146235
VEN,MAI,54960,76868,4
VEN,MAI,25,350,1393234
VEN,MAI,25,657,5
VEN,MAI,25,182,5
VEN,MAI,5,122,5
VEN,MAI,1050,4095,16300843
VEN,MAI,645,2676,75
VEN,MAI,355,4582,5
VEN,MAI,50,775,3085019
VEN,MAI,40,657,5
VEN,MAI,10,695,2766565
VEN,MAI,100,460,1831108
VEN,MAI,650,2918,5
VEN,MAI,15,232,5
VEN,MAI,25,125,497583
VEN,MAI,150,1335,5314194
VEN,MAI,125,1025,4080186
VEN,MAI,50,650,2587435
VEN,MAI,100,4583,18243410
VEN,MAI,450,6795,27048652
VEN,MAI,3700,27861,110905446
VEN,MAI,50,1426,5676435
VEN,MAI,100,1375,5473421
VEN,MAI,29,8426,14
VEN,MAI,30000,23700,93936609
VEN,MAI,40,1800,7165206
VEN,MAI,1354,11113,52
VEN,MAI,250,2482,5
VEN,MAI,30482,86,66279
VEN,MAI,50,860,3423376
VEN,MAI,1224,19312,1
VEN,MAI,3650,39199,75
VEN,MAI,56000,68704,277918085
VEN,MAI,4000,4508,18199652
VEN,MAI,61000,67868,273595271
VEN,MAI,95000,124380,505567366
VEN,MAI,4070,6908,3
VEN,MAI,102041,4,289458
VEN,MAI,10150,1218,4926213
VEN,MAI,6846,31577,9
VEN,MAI,47516,15,91137
VEN,MAI,3600,3435,13673601
VEN,MAI,5283,27,11606
VEN,MAI,848,4,2267
VEN,MAI,1000,9577,5
VEN,MAI,6743,9,12870
VEN,MAI,5282,10398,71
VEN,MAI,16684,8,77641
VEN,MAI,5000,12250,50131042
VEN,MAI,33660,45676,62
VEN,MAI,32209,2,37058
VEN,MAI,3900,702,92
VEN,MAI,821,5562,3
VEN,MAI,1345,16342,64960920
VEN,MAI,75,371,25
VEN,MAI,50,662,5
VEN,MAI,200,2540,10096728
VEN,MAI,75,1467,5
VEN,MAI,25,268,75
VEN,MAI,25,622,5
VEN,MAI,50,1115,4432225
VEN,MAI,2140,13685,54399106
VEN,MAI,25000,56641,25
VEN,MAI,135,533,5
VEN,MAI,725,2827,5
VEN,MAI,50,235,934146
VEN,MAI,5000,13628,25
VEN,MAI,70,476,1892142
VEN,MAI,1,955,3796210
VEN,MAI,275,4070,16178616
VEN,MAI,80,790,3140321
VEN,MAI,50,675,2683185
VEN,MAI,10,340,1351530
VEN,MAI,25,612,5
VEN,MAI,100,2119,8671647
VEN,MAI,225,2047,5
VEN,MAI,2000,8799,74
VEN,MAI,8380,27210,71
VEN,MAI,900,11669,73
VEN,MAI,400,1916,86
VEN,MAI,600,2207,36
VEN,MAI,18000,23190,92182337
VEN,MAI,10000,11470,45594282
VEN,MAI,520,2949,5
VEN,MAI,353,28,40
VEN,MAI,6,16,8
VEN,MAI,6,30,120151
VEN,MAI,1,5,20025
VEN,MAI,47,86,66
VEN,MAI,12000,23744,89
VEN,MAI,4000,21379,86239251
VEN,MAI,7000,6723,18
VEN,MAI,9400,50240,202659619
VEN,MAI,2800,23879,97720748
VEN,MAI,15000,14406,82
VEN,MAI,5650,30197,43
VEN,MAI,23540,26822,8
VEN,MAI,3000,16034,4
VEN,MAI,27500,41982,3
VEN,MAI,7795,12,28919
VEN,MAI,242,5764,28
VEN,MAI,50,141,93
VEN,MAI,14,252686,1017601898
VEN,MAI,2,3016,23
VEN,MAI,28,87836,353727869
VEN,MAI,2,677,11
VEN,MAI,20,4390,65
VEN,MAI,30,3200,42
VEN,MAI,117,16179,3
VEN,MAI,140,8640,24
VEN,MAI,21960,41,132665
VEN,MAI,12544,56,74496
VEN,MAI,18,19,75526
VEN,MAI,14,3790628,25
VEN,MAI,3348,455,7
VEN,MAI,150,414,76
VEN,MAI,3000,16140,65160246
VEN,MAI,2980,16027,57
VEN,MAI,64,8,364
VEN,MAI,1613,9511,2
VEN,MAI,137360,185436,737976416
VEN,MAI,52168,230258,4
VEN,MAI,27,38,40
VEN,MAI,1013,5206,86
VEN,MAI,3765,22344,98
VEN,MAI,53790,7,144954
VEN,MAI,6433,31052,4
VEN,MAI,9853,52,54494
VEN,MAI,513,1,2144
VEN,MAI,3117,26,18934
VEN,MAI,5381,14926,38
VEN,MAI,400,3760,15207357
VEN,MAI,6575,5,29383
VEN,MAI,20115,71,136865
VEN,MAI,76488,51,252377
VEN,MAI,11260,8,33156
VEN,MAI,35354,128498,52
VEN,MAI,459,2,2537
VEN,MAI,15665,39810,13
VEN,MAI,176934,24,389224
VEN,MAI,87,15,1859
VEN,MAI,2681,9,13474
VEN,MAI,101,516,2051146
VEN,MAI,115,288,1144825
VEN,MAI,2396,4,6181
VEN,MAI,1152,2880,11448259
VEN,MAI,58,144,572412
VEN,MAI,2592,6480,25758583
VEN,MAI,2732,4,7433
VEN,MAI,2880,7200,28620648
VEN,MAI,58,194,4
VEN,MAI,6944,61029,67
VEN,MAI,3055,4,19566
VEN,MAI,438,6,1470
VEN,MAI,1085,9827,94
VEN,MAI,22286,4,214083
VEN,MAI,322,8,312
VEN,MAI,2065,1663,2
VEN,MAI,273750,44551,13
VEN,MAI,178750,26584,81
VEN,MAI,177500,58903,65
VEN,MAI,31452,17212,72
VEN,MAI,4800,2520,10312671
VEN,MAI,50180,101895,2
VEN,MAI,34146,15,67991
VEN,MAI,1826,22,1415
VEN,MAI,63840,21586,8
VEN,MAI,4236,35980,73
VEN,MAI,3625,35688,5
VEN,MAI,24,143,2
VEN,MAI,805,6763,8
VEN,MAI,1747,35407,2
VEN,MAI,8756,18050,74
VEN,MAI,44801,73,68175
VEN,MAI,4752,29020,115357111
VEN,MAI,4406,18,4041
VEN,MAI,6121,15227,35
VEN,MAI,101913,8,121491
VEN,MAI,51481,113107,94
VEN,MAI,2500,1658,1
VEN,MAI,166825,241324,5
VEN,MAI,151400,217797,5
VEN,MAI,13000,14521,57747693
VEN,MAI,53000,86480,352455619
VEN,MAI,19350,30099,123175040
VEN,MAI,37275,60250,25
VEN,MAI,26550,36639,147918604
VEN,MAI,68000,100640,407039486
VEN,MAI,722,4,4173
VEN,MAI,3044,49,10318
VEN,MAI,21890,1471,54
VEN,MAI,336295,51988,1
VEN,MAI,4151200,29243,77
VEN,MAI,50,61,21850
VEN,MAI,26148,33722,134106998
VEN,MAI,48436,59641,3
VEN,MAI,4263,5584,2
VEN,MAI,208,1038,36
VEN,MAI,15791,29125,1
VEN,MAI,717,982,4
VEN,MAI,300,662,15
VEN,MAI,2178,6176,3
VEN,MAI,965,84,22600
VEN,MAI,350,17244,5
VEN,MAI,20,1481,2
VEN,MAI,57948,4,56365
VEN,MAI,6402,4,7959
VEN,MAI,79,6,1201
VEN,MAI,400,3496,14306785
VEN,MAI,5,375,4
VEN,MAI,44,3072,11
VEN,MAI,700,2838,5
VEN,MAI,10,152,4
VEN,MAI,153,706,86
VEN,MAI,200,4053,16392399
VEN,MAI,1905,9602,83
VEN,MAI,5854,31814,66
VEN,MAI,3905,21118,44
VEN,MAI,1544,9134,72
VEN,MAI,25928,89415,6
VEN,MAI,1682,8592,34960850
VEN,MAI,182,901,2
VEN,MAI,341,1904,8
VEN,MAI,1728,756,3093801
VEN,MAI,288,720,2920996
VEN,MAI,2880,7200,29209968
VEN,MAI,288,720,2920996
VEN,MAI,2319,5365,45
VEN,MAI,1304,7890,32288483
VEN,MAI,4722,39230,19
VEN,MAI,32,176,4
VEN,MAI,70000,9744,39875663
VEN,MAI,35000,11795,47851607
VEN,MAI,3817,14206,27
VEN,MAI,30,2332,8
VEN,MAI,15,879,1
VEN,MAI,6170,52420,68
VEN,MAI,79,692,55
VEN,MAI,900,5914,4
VEN,MAI,3720,13137,78
VEN,MAI,16,169,56
VEN,MAI,648,2527,2
VEN,MAI,28576,37005,149763305
VEN,MAI,5369,12422,8
VEN,MAI,35000,42700,174742491
VEN,MAI,21600,28788,117809996
VEN,MAI,18525,27567,75
VEN,MAI,11016,5925,84
VEN,MAI,660,1169,9
VEN,MAI,102101,88469,24
VEN,MAI,456,35,6931
VEN,MAI,102000,60418,242618250
VEN,MAI,22500,32700,129419079
VEN,MAI,2625,4537,18412772
VEN,MAI,228375,194799,792596441
VEN,MAI,1152,881,2
VEN,MAI,34000,21862,88886300
VEN,MAI,4400,17950,73892790
VEN,MAI,1925,9913,40807756
VEN,MAI,500,4939,20331838
VEN,MAI,1000,7109,29264838
VEN,MAI,3250,34762,9
VEN,MAI,7400,19869,81792526
VEN,MAI,416,5769,23748607
VEN,MAI,1050,3370,13872908
VEN,MAI,60000,102960,418117986
VEN,MAI,30000,25600,104382464
VEN,MAI,1500,859,8
VEN,MAI,30000,22000,89703680
VEN,MAI,3000,12150,49051858
VEN,MAI,88,8,484
VEN,MAI,430,65,6220
VEN,MAI,54,478,8
VEN,MAI,21363,58,76373
VEN,MAI,7133,18,29693
VEN,MAI,731,96,2085
VEN,MAI,72,165,6
VEN,MAI,20059,5,56004
VEN,MAI,576,1614,6415795
VEN,MAI,423,12,1190
VEN,MAI,361,35,1216
VEN,MAI,48,38,301
VEN,MAI,726,26,5599
VEN,MAI,6479,2,40652
VEN,MAI,710,8,3822
VEN,MAI,35000,7007,75
VEN,MAI,35000,5474,21840657
VEN,MAI,65205,30015,119382567
VEN,MAI,21389,1,55928
VEN,MAI,8788,41,18730
VEN,MAI,180,818,3263730
VEN,MAI,1116,64,22892
VEN,MAI,135,433,5
VEN,MAI,4759,2,27874
VEN,MAI,9467,41,66902
VEN,MAI,7316,75,56194
VEN,MAI,9670,75,57456
VEN,MAI,627,64,6487
VEN,MAI,1650,19380,77037244
VEN,MAI,32700,68,131769
VEN,MAI,22042,5,38944
VEN,MAI,134,4,726
VEN,MAI,183,8,264
VEN,MAI,11350,12547,5
VEN,MAI,39018,19,64862
VEN,MAI,6825,11635,5
VEN,MAI,431,8,4688
VEN,MAI,3106,7422,5
VEN,MAI,5,385,1554318
VEN,MAI,300960,37286,4
VEN,MAI,3797,493314,64
VEN,MAI,47702,30051,86
VEN,MAI,31649,99,36420
VEN,MAI,29019,12478,17
VEN,MAI,4075,92,11068
VEN,MAI,637,11,4743
VEN,MAI,3089,43326,65
VEN,MAI,435,4872,19512652
VEN,MAI,312,1910,7620689
VEN,MAI,696,11,3937
VEN,MAI,1140,4,7584
VEN,MAI,2559,34,19838
VEN,MAI,25,76,417
VEN,MAI,304,4,7564
VEN,MAI,20,94,451
VEN,MAI,2531,67,64511
